task_lang,transfer_lang,uas,las
sl,uz,0.406163528837285,0.2385925885735988
lv,uz,0.4813955349283828,0.3329865834466938
or,uz,0.565597667638484,0.3760932944606414
pro,uz,0.2510473076530091,0.1271073873505671
sjo,uz,0.0526110678098207,0.0259807742270719
hi,uz,0.4799270996810611,0.310872610067669
pcm,uz,0.3498954703832753,0.2057839721254355
yrl,uz,0.1790462861141657,0.0580825752274317
nap,uz,0.263681592039801,0.0895522388059701
gwi,uz,0.7738095238095238,0.6071428571428571
lb,uz,0.4029126213592233,0.1553398058252427
sah,uz,0.560958904109589,0.3089041095890411
aii,uz,0.0706401766004415,0.0088300220750551
sme,uz,0.2207792207792207,0.0626373626373626
uz,uz,0.68561872909699,0.5400222965440357
pad,uz,0.3253968253968254,0.1587301587301587
zh,uz,0.0902825479690433,0.0366007235426111
hu,uz,0.4698506891271056,0.3316424196018376
say,uz,0.1706286836935167,0.061984282907662
ug,uz,0.7461761858664085,0.6302032913843175
ab,uz,0.4625413320736892,0.2429853566367501
lt,uz,0.4485133546111204,0.3179069376784814
ko,uz,0.5855595070713754,0.3994943109987358
de,uz,0.4205379271315106,0.2610136994321175
bej,uz,0.2525311689398377,0.0884444816333361
akk,uz,0.1922408567387351,0.0501515457668215
grc,uz,0.3451892691454313,0.1872296555279141
pl,uz,0.444639695408496,0.2825858327675493
lij,uz,0.2739480752014324,0.1028051327961802
sk,uz,0.504472693032015,0.3184243565599498
en,uz,0.4613089781011046,0.287862194052262
fro,uz,0.3909050179211469,0.2062674233373158
kmr,uz,0.3824498352800239,0.2224218827992413
sv,uz,0.4370279679018173,0.2553988671229643
apu,uz,0.216,0.095
wuu,uz,0.165903890160183,0.0675057208237986
bxr,uz,0.4637551101804766,0.2416990726892013
aln,uz,0.3223264540337711,0.0978736710444027
scn,uz,0.3107818636201356,0.1287932881113888
af,uz,0.3945145582828182,0.2138527278147669
th,uz,0.1191483690400826,0.0330523439842734
quc,uz,0.2307000898831519,0.0419454708878458
ckb,uz,0.3688524590163934,0.1557377049180328
eo,uz,0.3770197486535009,0.2516457211250748
egy,uz,0.1885288065843621,0.0121742112482853
otk,uz,0.2848101265822785,0.0886075949367088
pay,uz,0.3805847953216374,0.1410526315789473
cu,uz,0.3295992033856111,0.1300970873786407
sr,uz,0.4074949654145872,0.2343052272130286
abq,uz,0.2868098159509202,0.0935582822085889
cy,uz,0.2994244097263009,0.1393750734171267
et,uz,0.4723371796744405,0.3354106821169482
sms,uz,0.3012820512820512,0.1342592592592592
ang,uz,0.3157894736842105,0.1286549707602339
te,uz,0.855755894590846,0.7073509015256588
lzh,uz,0.291734599844049,0.0532005387396328
sga,uz,0.2733644859813084,0.0654205607476635
ckt,uz,0.3633246244284781,0.151208360548661
la,uz,0.3532753623188406,0.2095072463768116
ro,uz,0.3166412695076454,0.1672884591806351
bho,uz,0.3521380345086271,0.1749437359339835
cop,uz,0.0263145616572575,0.0008864834600849
ky,uz,0.6984870593656402,0.4730051455341371
naq,uz,0.2618585298196949,0.1092926490984743
id,uz,0.2859879252236743,0.1767330213612007
wo,uz,0.1806209747188311,0.031625492646352
frm,uz,0.3540792203406185,0.2054325276209774
sq,uz,0.4157650695517774,0.2372488408037094
bn,uz,0.60625,0.48125
ps,uz,0.4302925989672977,0.2778460781903122
ja,uz,0.0679619387641255,0.0185790259426318
kpv,uz,0.2730115301934727,0.1183310533515731
gn,uz,0.2811059907834101,0.1244239631336405
hr,uz,0.3982275350370981,0.2258450123660346
xav,uz,0.2778025904421616,0.0839660562751228
fr,uz,0.3599875909715934,0.2107857933393701
xum,uz,0.3580034423407917,0.1385542168674698
vep,uz,0.2762854950115119,0.1189562547966231
am,uz,0.4206793206793207,0.1841158841158841
gu,uz,0.5087533156498674,0.3501326259946949
hyw,uz,0.4403676525090801,0.2901934623082055
fo,uz,0.4207336694197147,0.2570524509278129
ml,uz,0.5085310029130253,0.3445692883895131
cs,uz,0.4149788086823469,0.2476527061244939
xpg,uz,0.2294013040901007,0.0414937759336099
azz,uz,0.3225614591593973,0.1349127676447264
fa,uz,0.2982294494110616,0.192444654730184
tt,uz,0.4574561403508771,0.2657894736842105
xnr,uz,0.4638027048528242,0.2649164677804296
nhi,uz,0.3075784800761019,0.102314765880985
bor,uz,0.2435424354243542,0.1167896678966789
got,uz,0.2362227887821141,0.0332418121200235
sa,uz,0.3600858945108039,0.1276338746476983
yi,uz,0.5530597983428173,0.3748627333532994
hy,uz,0.4502131328128742,0.3229081852579146
ltg,uz,0.3529411764705882,0.2117647058823529
jaa,uz,0.2782608695652174,0.1304347826086956
br,uz,0.3194083549870078,0.1447131720967419
tl,uz,0.3369743309666849,0.1332605133806663
hsb,uz,0.3962568281543834,0.2443807647532909
ug,vi,0.3799612778315586,0.2524685382381413
aqz,vi,0.2752043596730245,0.1423705722070844
si,vi,0.6125,0.3738636363636363
mk,vi,0.8213235294117647,0.5889705882352941
ota,vi,0.4096607824227431,0.224957021258753
tl,vi,0.638995084653195,0.3954123429819771
yi,vi,0.6730558051312768,0.4779874213836478
bn,vi,0.73125,0.49375
bar,vi,0.4246475126363394,0.2326416600159617
ga,vi,0.4746508703421802,0.2695413329803428
sah,vi,0.2184931506849315,0.0952054794520547
sdh,vi,0.1691176470588235,0.0955882352941176
no,vi,0.6803376020753028,0.4960265989513875
az,vi,0.5953947368421053,0.4473684210526316
eu,vi,0.5797160909165504,0.3682612620004923
es,vi,0.6314910290781605,0.4159414312229326
is,vi,0.4951728068117059,0.3355625579654274
la,vi,0.4893719806763285,0.3324927536231884
ta,vi,0.6245353159851301,0.4673081128362125
scn,vi,0.4194930382006426,0.2156372724027133
fi,vi,0.6187424192303451,0.4341300033079722
nds,vi,0.3810261551079923,0.1958443452109723
urb,vi,0.1502732240437158,0.0519125683060109
yo,vi,0.1550406405434914,0.0468276113065631
zh,vi,0.0785135320785822,0.0422906076842057
en,vi,0.6679039203928817,0.4757694842683767
hbo,vi,0.2181584640346133,0.0871416982152514
ka,vi,0.5234155709853745,0.3450534298517752
mdf,vi,0.2643349988103735,0.1415655484177968
xnr,vi,0.3420843277645187,0.1479713603818615
eo,vi,0.5086774386594853,0.3509874326750449
grc,vi,0.3783589950469531,0.2098209283040857
krl,vi,0.4722042663219133,0.2986425339366516
sjo,vi,0.0308521693946479,0.0031826448428163
pl,vi,0.6796996685171133,0.4899423565903856
egy,vi,0.2584876543209876,0.0626714677640603
gu,vi,0.5474801061007958,0.343236074270557
cpg,vi,0.5331582403151675,0.2864959509739549
lij,vi,0.4128618322888689,0.2085944494180841
te,vi,0.6934812760055479,0.5672676837725381
xpg,vi,0.1470065204505038,0.0343805572021339
ang,vi,0.3157894736842105,0.2046783625730994
ps,vi,0.4049668059995082,0.274649618883698
sms,vi,0.256054131054131,0.1534900284900285
gsw,vi,0.2739706443004193,0.1273351124666412
yrl,vi,0.3070078976307108,0.1122663201039688
el,vi,0.6544732889937782,0.4196881928055496
ru,vi,0.6231604838973659,0.4667262107955688
hu,vi,0.5152182235834609,0.3433192955589586
tn,vi,0.4158878504672897,0.1775700934579439
fo,vi,0.5436018448997104,0.4116164324788158
orv,vi,0.4608225108225108,0.2950757575757576
myu,vi,0.1917808219178082,0.0538160469667318
olo,vi,0.4059139784946236,0.2479838709677419
fa,vi,0.4323281121597729,0.2878701098189606
wo,vi,0.2590598865711814,0.0622897241180428
ko,vi,0.4407410470597965,0.2755886905254203
hyw,vi,0.5275368764361427,0.3340745682306723
ml,vi,0.4777361631294216,0.3012900540990428
gn,vi,0.3502304147465437,0.1198156682027649
ckb,vi,0.2868852459016393,0.1147540983606557
kk,vi,0.4831617867492755,0.334166083741381
tr,vi,0.511867213373285,0.3480917836303422
ar,vi,0.2442175487125249,0.1407232640442582
mpu,vi,0.2752808988764045,0.0505617977528089
cop,vi,0.0333597723137218,0.0037792189614146
af,vi,0.5442710921196462,0.3156116466262545
gd,vi,0.4309710295366613,0.2347834292724356
de,vi,0.665976328474133,0.4410553636594266
naq,vi,0.1968562182154415,0.0816458622283865
sk,vi,0.6803201506591338,0.4967827997489014
frm,vi,0.5396825396825397,0.3674434312732185
hit,vi,0.0863254392666157,0.0213903743315508
pro,vi,0.3630325942576887,0.2309185654439562
nap,vi,0.4925373134328358,0.2189054726368159
ur,vi,0.2445630149939213,0.1177900851006348
ckt,vi,0.2749836708033965,0.1247550620509471
hsb,vi,0.4051222351571595,0.2787677979761798
gya,vi,0.1601040118870728,0.0300891530460624
ky,vi,0.4500422394593349,0.30865524921281
gv,vi,0.3596211462259592,0.1210979027737508
gun,vi,0.1842768737107495,0.0140576056230422
pay,vi,0.2084210526315789,0.0570760233918128
ess,vi,0.286214953271028,0.0794392523364486
or,vi,0.304178814382896,0.1807580174927113
wuu,vi,0.1407322654462242,0.062929061784897
pcm,vi,0.4294773519163763,0.2911498257839721
quc,vi,0.4177569160091881,0.1806651353240786
ab,vi,0.2199338686820973,0.125366084081247
kpv,vi,0.221516513582177,0.1146179401993355
xum,vi,0.1497418244406196,0.0240963855421686
oc,vi,0.5201032463019954,0.294251960686985
jaa,vi,0.217391304347826,0.0695652173913043
cy,vi,0.5633736638082932,0.306648654998238
et,vi,0.5683983316292581,0.3867601473619293
lb,vi,0.4271844660194174,0.1941747572815534
ro,vi,0.6187098243217207,0.4103830592191687
sd,vi,0.4532959580432227,0.2404376525906501
lv,vi,0.5390360353151423,0.385132431783628
myv,vi,0.2446920933807282,0.131616870016332
hr,vi,0.620527617477329,0.4192085737840066
ja,vi,0.0838101613511632,0.0105034985097464
xcl,vi,0.4316507993533321,0.2342374708101311
ceb,vi,0.4865649963689179,0.2447349310094408
kmr,vi,0.5746231406608765,0.3614854746930218
sme,vi,0.2043956043956044,0.0811188811188811
koi,vi,0.2869147659063625,0.1728691476590636
tpn,vi,0.2573203194321207,0.1171251109139307
tt,vi,0.3026315789473684,0.1662280701754385
otk,vi,0.2278481012658227,0.0569620253164556
fro,vi,0.5240442054958184,0.321784149741139
arh,vi,0.2215941209723007,0.0601092896174863
aii,vi,0.0662251655629139,0.0353200883002207
bor,vi,0.252460024600246,0.1059040590405904
cu,vi,0.4104057754543191,0.2144386357978591
vi,vi,0.7907952871870397,0.6916789396170839
fr,vi,0.6203759600228058,0.4062699131368011
nl,vi,0.6593741415049574,0.4416972603081841
bej,vi,0.1025018826876412,0.0204167015312526
aln,vi,0.5005628517823639,0.2284552845528455
hi,vi,0.3718085016621947,0.2100440439426922
hy,vi,0.5085013650079027,0.333349298338043
ajp,vi,0.5449936628643853,0.3536121673003802
sr,vi,0.644251816828649,0.4332370195254356
arr,vi,0.346269943941354,0.1254851228978007
am,vi,0.5490509490509491,0.2268731268731268
bho,vi,0.2637659414853713,0.1119279819954988
br,vi,0.6236258245052968,0.3471916849890066
ha,vi,0.2453847813357167,0.0998859678860911
say,vi,0.2051080550098231,0.0850687622789783
ltg,vi,0.611764705882353,0.4294117647058823
xav,vi,0.2791424743188924,0.054935238945958
pad,vi,0.2261904761904762,0.1130952380952381
bg,vi,0.6858305774612058,0.4887433223098448
lzh,vi,0.1307506911462394,0.0609980860565676
ht,vi,0.2734586466165413,0.0866917293233082
lt,vi,0.5188980346044011,0.3792205610616496
gl,vi,0.6234532828282828,0.3999684343434343
sab,vi,0.2384813859196461,0.0858827865831183
da,vi,0.6361368851641225,0.4604409857328145
yue,vi,0.1588590314700388,0.0802557838769938
uk,vi,0.5794405792985944,0.4219082777225614
apu,vi,0.287,0.139
sq,vi,0.7148377125193199,0.4914992272024729
pt,vi,0.6363957151858853,0.4285108170552405
abq,vi,0.0996932515337423,0.0291411042944785
it,vi,0.6331209201119055,0.4114081442337581
be,vi,0.5659869902426821,0.4146234676007005
mt,vi,0.1824257202203558,0.0511153255666937
sga,vi,0.375,0.094626168224299
yrk,vi,0.1548742138364779,0.0432389937106918
nmf,vi,0.2176113360323886,0.0934547908232118
uz,vi,0.4413600891861761,0.3005574136008919
vep,vi,0.40752110514198,0.2179585571757482
bm,vi,0.2535629024090284,0.0641684149605729
gub,vi,0.2787117903930131,0.1076419213973799
th,vi,0.3276913337553727,0.1956152333988605
got,vi,0.2542655422631888,0.0888409492057266
cs,vi,0.5876345614819027,0.408075720030873
sv,vi,0.6892111163559123,0.5028911966013689
bxr,vi,0.3579619104596669,0.1901485691494665
ca,vi,0.5859587317564167,0.3675054521053514
nhi,vi,0.3370679632174189,0.1325441285276397
sa,vi,0.2418914687066613,0.071847179349528
mr,vi,0.5703883495145631,0.3762135922330097
he,vi,0.6058965716814761,0.4356381711095223
eme,vi,0.3176795580110497,0.1643646408839779
akk,vi,0.2021014346332592,0.0357243887654071
id,vi,0.7228378149019228,0.535169604538952
sl,vi,0.5571320058596929,0.3762139873039987
azz,vi,0.3992862807295797,0.2026169706582077
ctn,vi,0.2397648827831317,0.0995830770282277
gwi,vi,0.4196428571428571,0.3541666666666667
wbp,vi,0.1333333333333333,0.0666666666666666
jv,vi,0.5622951962629854,0.3715401241023496
frm,wo,0.4725237612775607,0.2176388285810778
ps,wo,0.3240717973936562,0.1369559872141627
be,wo,0.4686639979984989,0.2676382286715036
urb,wo,0.2704918032786885,0.0901639344262295
vep,wo,0.3131235610130468,0.1335379892555641
ja,wo,0.1280263304697088,0.017234875652816
si,wo,0.4693181818181818,0.2125
pcm,wo,0.4068989547038327,0.2156794425087108
arr,wo,0.3298835705045278,0.1207416990081931
hu,wo,0.4136676875957121,0.1723774885145482
ga,wo,0.4343106757561718,0.1590111853861936
ckb,wo,0.221311475409836,0.0737704918032786
myv,wo,0.274570083581516,0.1347872033816889
bn,wo,0.634375,0.3625
sah,wo,0.2253424657534246,0.0801369863013698
cu,wo,0.4062733383121732,0.1106298232511824
kmr,wo,0.438754117999401,0.168513527004093
cy,wo,0.4900152707623634,0.1817220721249853
ug,wo,0.2944820909970958,0.1419167473378509
yo,wo,0.2218852359577823,0.0803105665413077
gn,wo,0.2995391705069124,0.1013824884792626
nl,wo,0.4773357308758522,0.2130815913688469
ru,wo,0.4182429493984017,0.2142746917188457
sdh,wo,0.088235294117647,0.0220588235294117
ota,wo,0.3671432764476497,0.13145205249696
ha,wo,0.2678830092150275,0.1070977286035688
cop,wo,0.0911678253161013,0.010451173424159
it,wo,0.4609185576624184,0.1839602113770593
sv,wo,0.4518232239792306,0.1865559358036346
gsw,wo,0.2847884102173084,0.1248570339306138
say,wo,0.2959724950884086,0.1284872298624754
ur,wo,0.1377819802782655,0.035526138052141
lij,wo,0.4459862727544016,0.1744255446135482
he,wo,0.4871821060157287,0.1932386885915636
hr,wo,0.4285243198680956,0.193239901071723
ceb,wo,0.4923747276688453,0.1982570806100217
eme,wo,0.3674033149171271,0.1595303867403315
arh,wo,0.2519314113435085,0.078575466365178
ky,wo,0.3441363950541433,0.1867752092773212
ltg,wo,0.488235294117647,0.3058823529411765
olo,wo,0.3682795698924731,0.1693548387096774
aqz,wo,0.3119891008174387,0.1348773841961852
xnr,wo,0.3373110580747812,0.139618138424821
mpu,wo,0.247191011235955,0.0505617977528089
gub,wo,0.1932314410480349,0.0519650655021834
fi,wo,0.4868370272356379,0.2412752232881243
uk,wo,0.4210208717875905,0.2228453783898906
pl,wo,0.4979432085945924,0.2409707522930894
sd,wo,0.331856406546704,0.1277692377249299
kpv,wo,0.2585499316005472,0.1166699237834668
la,wo,0.4156231884057971,0.1893719806763285
oc,wo,0.4479301101955723,0.1751216122307157
jv,wo,0.500522903158335,0.2931743707731994
gya,wo,0.2563150074294205,0.0705794947994056
ht,wo,0.3206015037593985,0.1149624060150376
br,wo,0.5540675594643214,0.2358584849090545
fo,wo,0.435106725303014,0.2040115842539955
ml,wo,0.3712026633374948,0.1747815230961298
eu,wo,0.4598342496102404,0.2503077049314843
tt,wo,0.2583333333333333,0.1241228070175438
ta,wo,0.4950798163131423,0.2895254756177564
ang,wo,0.2807017543859649,0.1403508771929824
tpn,wo,0.2610913930789707,0.0880656610470275
gwi,wo,0.6140873015873016,0.4642857142857143
abq,wo,0.1656441717791411,0.0245398773006134
mdf,wo,0.2895550797049726,0.1287175826790388
hi,wo,0.2140940616615197,0.0713984373681634
hbo,wo,0.3541103299080584,0.1119524067063277
or,wo,0.2332361516034985,0.0942662779397473
bxr,wo,0.3093030212384086,0.1527570046864094
yi,wo,0.6517919536787461,0.3546970150743735
yrk,wo,0.2059748427672956,0.0518867924528301
nap,wo,0.4477611940298507,0.1641791044776119
sr,wo,0.4360388757551878,0.1937658698888013
sq,wo,0.5718701700154559,0.2117465224111283
wuu,wo,0.3478260869565217,0.1281464530892448
gl,wo,0.4517834595959596,0.1820391414141414
yrl,wo,0.3604918524442667,0.1379586124162751
id,wo,0.4902407681303494,0.2567223528841258
lv,wo,0.4421061054653116,0.2279213677949374
aii,wo,0.1986754966887417,0.0397350993377483
otk,wo,0.1835443037974683,0.0696202531645569
pro,wo,0.3489322570757127,0.1355880249310309
tn,wo,0.3271028037383177,0.1074766355140186
gun,wo,0.1868744747497899,0.0202460080984032
ckt,wo,0.2758001306335728,0.1290006531678641
mt,wo,0.267045967669105,0.0705319245010385
ar,wo,0.2105601431883822,0.0612374405076679
kk,wo,0.3637453782352353,0.1988607974417907
grc,wo,0.4392299244716376,0.1801474708084
fro,wo,0.4403872958980486,0.1901881720430107
ajp,wo,0.4537389100126742,0.1951837769328263
ro,wo,0.4895871648012891,0.2084668873592209
yue,wo,0.3215979307371749,0.118551516022417
myu,wo,0.2720156555772994,0.0567514677103718
lzh,wo,0.3448996951867867,0.1073226057985397
apu,wo,0.359,0.183
ab,wo,0.242135096835144,0.1404818138875767
ctn,wo,0.3414667486843004,0.1630783951882988
zh,wo,0.2270000457938361,0.0818106882813573
bho,wo,0.2105026256564141,0.0634658664666166
tl,wo,0.533588203167668,0.2665210267613326
wo,wo,0.8048639815437855,0.7285398442756897
fr,wo,0.4735721232853741,0.2088238253345407
nmf,wo,0.3046558704453441,0.1366396761133603
xum,wo,0.1841652323580034,0.023235800344234
aln,wo,0.4809255784865541,0.1378986866791745
egy,wo,0.3336762688614541,0.0969650205761316
eo,wo,0.4225014961101137,0.2073608617594255
uz,wo,0.3479375696767001,0.1847268673355629
hsb,wo,0.376108175875347,0.2164413002596937
quc,wo,0.3535403974832717,0.1403175871367222
el,wo,0.4883429879138954,0.2183007938210684
sab,wo,0.2981938813122005,0.096940656100258
cs,wo,0.4541143654114365,0.2150654696618867
sa,wo,0.2562966939560685,0.053326175457433
ko,wo,0.3251178562567198,0.1371976795018727
vi,wo,0.4729749631811487,0.2310751104565537
sms,wo,0.2717236467236467,0.147079772079772
jaa,wo,0.2521739130434782,0.0956521739130434
koi,wo,0.3373349339735894,0.1740696278511404
ka,wo,0.4496971487664352,0.2172157384153247
ess,wo,0.3239875389408099,0.0833333333333333
sga,wo,0.3820093457943925,0.0794392523364486
fa,wo,0.2397838483950494,0.0753791368877157
bor,wo,0.3038130381303813,0.1316113161131611
hy,wo,0.4037070740935868,0.22496288136405
am,wo,0.5221778221778222,0.1805194805194805
ca,wo,0.4277470223116926,0.1871162556618017
en,wo,0.4701795421996025,0.2280180979330099
az,wo,0.4561403508771929,0.2675438596491228
cpg,wo,0.5200262639527249,0.2385642372510396
hyw,wo,0.4901786376102587,0.2580979912534282
pt,wo,0.4529888678848981,0.1928628439403486
gu,wo,0.4180371352785146,0.2010610079575596
sjo,wo,0.1134060795011691,0.0090932709794751
lt,wo,0.4242398790525785,0.2055266252309759
krl,wo,0.4292178409825468,0.2236586942469295
xcl,wo,0.4552721393928507,0.1941799892222022
sk,wo,0.5133396107972379,0.2655367231638418
orv,wo,0.4357007575757576,0.1646374458874459
scn,wo,0.408782577650839,0.1445019635844341
naq,wo,0.3081830790568655,0.1160425335182616
sl,wo,0.423959633226629,0.1859096088112419
nhi,wo,0.3297748652362329,0.1226086037416763
pad,wo,0.2559523809523809,0.121031746031746
th,wo,0.3538133475493952,0.0756005730849965
te,wo,0.5436893203883495,0.3689320388349514
af,wo,0.4355559972175296,0.1646626254596045
got,wo,0.2683859580309864,0.0533437929005687
xpg,wo,0.2068761114404267,0.0391227030231179
akk,wo,0.3083047080218226,0.0498686603354213
sme,wo,0.2363636363636363,0.0877122877122877
bm,wo,0.3054329740287926,0.0760326991246473
wbp,wo,0.1746031746031746,0.0825396825396825
lb,wo,0.3543689320388349,0.1650485436893204
no,wo,0.4864173623924441,0.2276804472131387
is,wo,0.4115740895935995,0.1622696747231627
nds,wo,0.3464868313132234,0.1247607764512895
hit,wo,0.1642475171886936,0.0450725744843391
mr,wo,0.4854368932038835,0.2766990291262136
es,wo,0.4362755207259228,0.1836461126005362
