task_lang,transfer_lang,accuracy,f1_score,transfer_language
agd,deu,0.1891891891891892,0.0765582655826558,results
chk,deu,0.1711711711711711,0.0494791666666666,results
ese,deu,0.1711711711711711,0.0487179487179487,results
kpw,deu,0.1727272727272727,0.0490956072351421,results
pir,deu,0.1775700934579439,0.0502645502645502,results
ptu,deu,0.2072072072072072,0.0950767841011743,results
kvg,deu,0.1711711711711711,0.0487179487179487,results
mir,deu,0.1834862385321101,0.0609798775153105,results
heg,deu,0.1666666666666666,0.0476190476190476,results
fuh,eng,0.1621621621621621,0.0896626984126984,results
lww,eng,0.2252252252252252,0.1351465317309719,results
myw,eng,0.1714285714285714,0.1081831783461833,results
bsj,eng,0.1619047619047619,0.0778714240894441,results
jid,eng,0.1891891891891892,0.1193022663610898,results
mbj,eng,0.2612612612612612,0.178846843615495,results
lgl,eng,0.1531531531531531,0.0875856816450875,results
ntj,eng,0.1272727272727272,0.0643931658838744,results
ixl,eng,0.1801801801801801,0.1064778389719381,results
mdy,eng,0.1801801801801801,0.0674126260533222,results
okv,eng,0.1891891891891892,0.1261365387578979,results
otn,eng,0.1801801801801801,0.0739463601532567,results
tnk,eng,0.1891891891891892,0.0946533156999811,results
yaq,eng,0.1801801801801801,0.1055341055341055,results
tac,eng,0.1531531531531531,0.0962735101161145,results
zho,eng,0.55,0.5690552503052503,results
smk,eng,0.2432432432432432,0.1480903556233123,results
sri,eng,0.1621621621621621,0.0616123642439431,results
poi,eng,0.1891891891891892,0.1100969618616677,results
kup,eng,0.1759259259259259,0.112026270456503,results
sny,eng,0.1909090909090909,0.1186374549819927,results
hop,eng,0.1441441441441441,0.0645773979107312,results
hus,eng,0.1981981981981982,0.1501895219947958,results
mxp,eng,0.1351351351351351,0.0703703703703703,results
bao,eng,0.1621621621621621,0.0609408410548823,results
tbg,eng,0.1454545454545454,0.076342598851256,results
boj,eng,0.1621621621621621,0.0929924242424242,results
ngp,eng,0.2162162162162162,0.1367988417168745,results
wiv,eng,0.1891891891891892,0.1032157806351354,results
aak,eng,0.1711711711711711,0.0786901270772238,results
cjo,eng,0.1651376146788991,0.0896675787980135,results
zaj,eng,0.2342342342342342,0.1513243441881501,results
ngu,eng,0.1621621621621621,0.0784493284493284,results
tuo,eng,0.1891891891891892,0.0948892818051696,results
ote,eng,0.1711711711711711,0.0494791666666666,results
kvg,eng,0.1441441441441441,0.0787123572170301,results
qvc,eng,0.1818181818181818,0.0974615835034578,results
ghs,eng,0.1923076923076923,0.1326626941870388,results
nho,eng,0.1981981981981982,0.102075702075702,results
qub,eng,0.1891891891891892,0.1152485100042571,results
khs,eng,0.2072072072072072,0.1361560953666216,results
bkq,eng,0.1801801801801801,0.1045868945868945,results
wap,eng,0.2072072072072072,0.1215930294548847,results
con,eng,0.1981981981981982,0.1325398017005043,results
udu,eng,0.1441441441441441,0.0796184947128343,results
tgp,eng,0.1801801801801801,0.1222998057206609,results
nnq,eng,0.2162162162162162,0.1488806250469536,results
zap,eng,0.1981981981981982,0.1281432748538011,results
tku,eng,0.2702702702702703,0.2279014609161282,results
iws,eng,0.1621621621621621,0.0465116279069767,results
gqr,eng,0.1711711711711711,0.0506666666666666,results
kpw,eng,0.1909090909090909,0.09,results
wbi,eng,0.2252252252252252,0.1312239702483605,results
amf,eng,0.1621621621621621,0.0757943395558074,results
cgc,eng,0.3603603603603603,0.2294716676749344,results
nde,eng,0.3243243243243243,0.1995464852607709,results
otq,eng,0.1801801801801801,0.0999295843045843,results
sch,eng,0.1981981981981982,0.1123404255319148,results
bmr,eng,0.1801801801801801,0.0906201393115574,results
tzo,eng,0.2162162162162162,0.1161716171617161,results
guc,eng,0.1801801801801801,0.0802854594112399,results
snn,eng,0.2882882882882883,0.1551007027680455,results
bbb,eng,0.1509433962264151,0.0973738381885097,results
bzd,eng,0.109090909090909,0.0569444444444444,results
gdr,eng,0.1531531531531531,0.0740667588386332,results
beo,eng,0.2252252252252252,0.1222222222222222,results
bnp,eng,0.1711711711711711,0.0913645741231948,results
met,eng,0.2162162162162162,0.1576986594474935,results
ron,eng,0.6936936936936937,0.6810897771488754,results
kbh,eng,0.1621621621621621,0.1070995670995671,results
wim,eng,0.2018348623853211,0.1021287542607241,results
cut,eng,0.1981981981981982,0.1051388888888888,results
azg,eng,0.2252252252252252,0.1376751751751751,results
far,eng,0.1711711711711711,0.0994239205116008,results
dgc,eng,0.2972972972972973,0.2133156966490299,results
nog,eng,0.3090909090909091,0.2357677138582891,results
tiy,eng,0.0990990990990991,0.0622814097390368,results
gwi,eng,0.1454545454545454,0.0702614379084967,results
sue,eng,0.1801801801801801,0.1120579373495598,results
txq,eng,0.1944444444444444,0.1239744124600194,results
kyz,eng,0.1574074074074074,0.0908272469060661,results
lid,eng,0.1891891891891892,0.1206850414771206,results
wrs,eng,0.1711711711711711,0.0990200922266139,results
enm,eng,0.5855855855855856,0.5574379324379324,results
quw,eng,0.2162162162162162,0.131328320802005,results
shp,eng,0.1891891891891892,0.1058698439503393,results
viv,eng,0.1545454545454545,0.0934343434343434,results
yon,eng,0.1801801801801801,0.1124267832188624,results
lat,eng,0.6576576576576577,0.6434427545971438,results
kos,eng,0.1891891891891892,0.1179444590144826,results
nhy,eng,0.1711711711711711,0.1189300711772621,results
gui,eng,0.2432432432432432,0.1520498378562894,results
myy,eng,0.1441441441441441,0.0586419753086419,results
rai,eng,0.1981981981981982,0.1100590921300026,results
nuy,eng,0.1441441441441441,0.0728985507246376,results
chz,eng,0.1801801801801801,0.0926356589147286,results
mlp,eng,0.1545454545454545,0.0667249417249417,results
tue,eng,0.1621621621621621,0.0603378103378103,results
hto,eng,0.1891891891891892,0.1186690892573245,results
sab,eng,0.1743119266055046,0.0900161562752441,results
toc,eng,0.1621621621621621,0.0707438016528925,results
ood,eng,0.1651376146788991,0.0758231667322576,results
gvc,eng,0.1682242990654205,0.104019404019404,results
mir,eng,0.146788990825688,0.0799440950384346,results
dob,eng,0.1545454545454545,0.0750951886465905,results
maa,eng,0.1351351351351351,0.068169014084507,results
isl,eng,0.6126126126126126,0.5549929807176184,results
geb,eng,0.1727272727272727,0.0730945821854912,results
csy,eng,0.1441441441441441,0.0805092592592592,results
ign,eng,0.2072072072072072,0.131246455045082,results
tvt,eng,0.1261261261261261,0.0551282051282051,results
fai,eng,0.1711711711711711,0.0984564038381309,results
cot,eng,0.1711711711711711,0.076379974326059,results
epo,eng,0.5855855855855856,0.5103108667169854,results
gup,eng,0.1743119266055046,0.101074481074481,results
plu,eng,0.1081081081081081,0.0488822155488822,results
taw,eng,0.1531531531531531,0.069525666016894,results
kbc,eng,0.1711711711711711,0.0909967225756699,results
qup,eng,0.1711711711711711,0.0792983368734376,results
nsn,eng,0.1711711711711711,0.1126105139072104,results
are,eng,0.1711711711711711,0.093683409436834,results
spa,eng,0.7297297297297297,0.7062680081299838,results
prf,eng,0.2702702702702703,0.2012951512342402,results
mpp,eng,0.1454545454545454,0.0871292106586224,results
rug,eng,0.1981981981981982,0.1120465635360916,results
nhw,eng,0.1531531531531531,0.0875420875420875,results
zad,eng,0.1441441441441441,0.0639081981683769,results
bgc,eng,0.4954954954954955,0.3846575069693349,results
mav,eng,0.1531531531531531,0.0736742424242424,results
mal,eng,0.6036036036036037,0.5884625272218061,results
cjv,eng,0.1801801801801801,0.1049344375431332,results
gah,eng,0.1636363636363636,0.1054263565891473,results
bmh,eng,0.1711711711711711,0.1065968622572395,results
nch,eng,0.1621621621621621,0.0889210204999678,results
agn,eng,0.2612612612612612,0.1636365596963423,results
tpz,eng,0.1981981981981982,0.1083251633986928,results
cof,eng,0.2272727272727272,0.1463879659615034,results
mbh,eng,0.1801801801801801,0.1135565052231718,results
zga,eng,0.209090909090909,0.1461116541761703,results
enq,eng,0.1801801801801801,0.1094405594405594,results
kwd,eng,0.1531531531531531,0.0853002070393374,results
arz,eng,0.3603603603603603,0.2402968076737933,results
nwi,eng,0.1891891891891892,0.0951089845826688,results
srm,eng,0.2272727272727272,0.135393342289894,results
awb,eng,0.1351351351351351,0.0572463768115942,results
jac,eng,0.1801801801801801,0.0944119667465758,results
amp,eng,0.1818181818181818,0.0951566951566951,results
buk,eng,0.1651376146788991,0.0495867768595041,results
mbs,eng,0.2162162162162162,0.1404662698412698,results
maj,eng,0.1711711711711711,0.0877828629544876,results
cnt,eng,0.1621621621621621,0.0772178013557323,results
ubr,eng,0.1891891891891892,0.1191565515094926,results
alq,eng,0.1621621621621621,0.0769009216589861,results
ikk,eng,0.2252252252252252,0.1261288671586629,results
snc,eng,0.1531531531531531,0.0672963400236127,results
zpv,eng,0.1711711711711711,0.0861971830985915,results
usa,eng,0.1559633027522936,0.0541218637992831,results
qve,eng,0.1621621621621621,0.070005529534218,results
noa,eng,0.2,0.112251101991184,results
cap,eng,0.2162162162162162,0.130354622187653,results
ots,eng,0.1711711711711711,0.0639320029563931,results
tfr,eng,0.2181818181818181,0.1368801092031582,results
too,eng,0.1531531531531531,0.1204259004578451,results
nhu,eng,0.1981981981981982,0.1095629737139171,results
kyq,eng,0.1801801801801801,0.1001849494391468,results
tdx,eng,0.2710280373831775,0.1772727272727272,results
apu,eng,0.1891891891891892,0.0850850850850851,results
mig,eng,0.1801801801801801,0.1138287011859442,results
ctp,eng,0.1727272727272727,0.082832187857961,results
amm,eng,0.1891891891891892,0.1139440380819691,results
knf,eng,0.1621621621621621,0.1026645768025078,results
bco,eng,0.1454545454545454,0.0675530003593244,results
zaw,eng,0.1621621621621621,0.0858285789232081,results
klv,eng,0.2342342342342342,0.1519281045751634,results
bbr,eng,0.1801801801801801,0.1098834583755516,results
acr,eng,0.1801801801801801,0.1142962015724164,results
box,eng,0.1711711711711711,0.0750357492285692,results
mbc,eng,0.1711711711711711,0.0959467120181405,results
isn,eng,0.1891891891891892,0.1250943003950221,results
mio,eng,0.2882882882882883,0.1861672278338945,results
clu,eng,0.3063063063063063,0.1971081002331002,results
qvh,eng,0.1962616822429906,0.1494192722133898,results
dwr,eng,0.1891891891891892,0.1162279070920403,results
uvh,eng,0.146788990825688,0.0861951350471135,results
jvn,eng,0.4727272727272727,0.325543933985541,results
piu,eng,0.1862745098039215,0.0897798742138364,results
nag,eng,0.1891891891891892,0.1149547479980775,results
cbc,eng,0.1711711711711711,0.0490956072351421,results
msa,eng,0.3963963963963964,0.2858808248868489,results
zar,eng,0.1981981981981982,0.1213006615835321,results
jic,eng,0.1801801801801801,0.1075548616532223,results
for,eng,0.1621621621621621,0.0734126984126984,results
aaz,eng,0.2037037037037037,0.1053921568627451,results
mle,eng,0.1727272727272727,0.0957455205620017,results
xnn,eng,0.1818181818181818,0.115530303030303,results
stp,eng,0.1981981981981982,0.0994708994708994,results
bkd,eng,0.2,0.1693815823639956,results
yaa,eng,0.1636363636363636,0.0844109195402298,results
zpc,eng,0.2612612612612612,0.2007911377359387,results
bhd,eng,0.3153153153153153,0.2219406737053796,results
lbm,eng,0.4954954954954955,0.4338985088985088,results
ebk,eng,0.1531531531531531,0.082687338501292,results
aer,eng,0.2727272727272727,0.1668103448275862,results
swh,eng,0.5945945945945946,0.5542390237403025,results
myk,eng,0.1351351351351351,0.0689041444190185,results
maq,eng,0.1711711711711711,0.0934881513485205,results
lex,eng,0.1727272727272727,0.0848429951690821,results
kmg,eng,0.1651376146788991,0.0786267995570321,results
mpt,eng,0.1272727272727272,0.0398860398860398,results
ssg,eng,0.1891891891891892,0.1214285714285714,results
tbz,eng,0.1261261261261261,0.0734508547008547,results
omw,eng,0.1727272727272727,0.0923076923076923,results
sim,eng,0.2162162162162162,0.1344729344729344,results
zam,eng,0.2252252252252252,0.1416440292409284,results
dah,eng,0.1545454545454545,0.046070460704607,results
deu,eng,0.6036036036036037,0.5900378374741821,results
ata,eng,0.1981981981981982,0.1185788571943851,results
bvd,eng,0.1711711711711711,0.0883716390962767,results
npi,eng,0.6486486486486487,0.5841731524651204,results
mbl,eng,0.1636363636363636,0.0914381914381914,results
yva,eng,0.1891891891891892,0.1074632262138468,results
ons,eng,0.1621621621621621,0.0723797250859106,results
urt,eng,0.2072072072072072,0.1228052886589472,results
meq,eng,0.1531531531531531,0.0983983336924513,results
mjc,eng,0.1441441441441441,0.0709731980223783,results
xnj,eng,0.2072072072072072,0.1312358276643991,results
mil,eng,0.1621621621621621,0.0810605094680066,results
maz,eng,0.2432432432432432,0.1550263997072507,results
abt,eng,0.1818181818181818,0.1164021164021164,results
ntu,eng,0.1636363636363636,0.0879653310599602,results
ter,eng,0.1711711711711711,0.0786561264822134,results
wsk,eng,0.1981981981981982,0.1068825910931174,results
emi,eng,0.1711711711711711,0.0958047336702008,results
bhl,eng,0.1801801801801801,0.098252688172043,results
hmo,eng,0.2702702702702703,0.175419982316534,results
gub,eng,0.1454545454545454,0.0946886446886447,results
gyr,eng,0.2,0.1187543675751223,results
oji,eng,0.1441441441441441,0.0582549634273772,results
azz,eng,0.1621621621621621,0.0881987577639751,results
ilo,eng,0.1711711711711711,0.1061769005847953,results
nop,eng,0.2072072072072072,0.096067053513862,results
boa,eng,0.1775700934579439,0.1218415492342885,results
glv,eng,0.2072072072072072,0.1272022241732514,results
chd,eng,0.1801801801801801,0.1351737135365454,results
pio,eng,0.2162162162162162,0.1405717282979281,results
cbs,eng,0.1296296296296296,0.0634920634920634,results
cni,eng,0.1351351351351351,0.050456253354804,results
ind,eng,0.7477477477477478,0.7428127428127428,results
mib,eng,0.1801801801801801,0.0983957219251336,results
mvn,eng,0.1621621621621621,0.0801971326164874,results
tbc,eng,0.1801801801801801,0.1073871383195289,results
aia,eng,0.1351351351351351,0.0622710622710622,results
lif,eng,0.1351351351351351,0.0434782608695652,results
pon,eng,0.1891891891891892,0.1080774853801169,results
sqi,eng,0.4954954954954955,0.3822867817730831,results
ceb,eng,0.3513513513513513,0.2931638258467526,results
bre,eng,0.3153153153153153,0.178193176052765,results
auy,eng,0.1711711711711711,0.0824979114452798,results
kgp,eng,0.1454545454545454,0.0870522161505767,results
meu,eng,0.1981981981981982,0.126867934932451,results
ndg,eng,0.3873873873873873,0.2742690058479532,results
kpg,eng,0.2252252252252252,0.1459836459836459,results
imo,eng,0.2432432432432432,0.1315216679759099,results
acf,eng,0.2072072072072072,0.1310391363022941,results
wuv,eng,0.2612612612612612,0.1663158726864889,results
ese,eng,0.2072072072072072,0.1144540942928039,results
msy,eng,0.2363636363636363,0.120350253472908,results
ncl,eng,0.1801801801801801,0.1146009789258258,results
bqc,eng,0.1531531531531531,0.0917141049968374,results
ntp,eng,0.1666666666666666,0.0741832473593711,results
pri,eng,0.1818181818181818,0.0846153846153846,results
mna,eng,0.1801801801801801,0.0893038617886178,results
bpr,eng,0.2612612612612612,0.1698335906673529,results
wos,eng,0.2342342342342342,0.1541998936735779,results
zyp,eng,0.1981981981981982,0.0924584004294149,results
faa,eng,0.1891891891891892,0.112437743976309,results
hrv,eng,0.6576576576576577,0.6252681958564311,results
quf,eng,0.1636363636363636,0.0925490196078431,results
dov,eng,0.1981981981981982,0.1251248751248751,results
apn,eng,0.1333333333333333,0.0721376070319011,results
nvm,eng,0.2075471698113207,0.1216931216931216,results
cpb,eng,0.1981981981981982,0.1180937818552497,results
ztq,eng,0.1981981981981982,0.1208559958559958,results
wiu,eng,0.1818181818181818,0.1097742127153891,results
ssx,eng,0.2072072072072072,0.1362080185609597,results
mek,eng,0.2072072072072072,0.1261215156794425,results
mlh,eng,0.1891891891891892,0.0898109243697479,results
hot,eng,0.1743119266055046,0.0644927536231884,results
mop,eng,0.2072072072072072,0.1407384987893462,results
tsw,eng,0.1363636363636363,0.076687040349831,results
rgu,eng,0.1739130434782608,0.1016632628654486,results
byx,eng,0.2018348623853211,0.1385281385281385,results
tgo,eng,0.1621621621621621,0.0807692307692307,results
hun,eng,0.7567567567567568,0.7547778308647874,results
tos,eng,0.1891891891891892,0.1077297626293365,results
amu,eng,0.1711711711711711,0.0926984126984126,results
kwi,eng,0.1981981981981982,0.1249334666762437,results
mux,eng,0.1801801801801801,0.1041800988609499,results
